Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
555 Apartments BCN,"a 0,9 km del centro","Eixample, Barcelona",€ 1.009,"8,7",3 de 5,119 comentarios,https://www.booking.com/hotel/es/agn-gran-via.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=333&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=54198301_335569847_2_0_0&highlighted_blocks=54198301_335569847_2_0_0&matching_block_id=54198301_335569847_2_0_0&sr_pri_blocks=54198301_335569847_2_0_0__100900&from=searchresults#hotelTmpl,"555 Apartaments ofrece apartamentos modernos con aire acondicionado a sólo 300 metros de la Plaza Universitat y a 10 minutos a pie de la Plaza de Cataluña. Los alojamientos disponen de conexión WiFi gratuita.

Son luminosos y presentan una decoración sencilla y actual. Disponen de zona de salón comedor con sofás, TV de pantalla plana y zona de cocina equipada con horno, microondas y lavadora.

En las calles que rodean el Gran Via Apartments hay gran cantidad de restaurantes, bares y tiendas. El establecimiento está a 15 minutos a pie de Las Ramblas y del Barrio Gótico de Barcelona, dos zonas perfectas para salir de tapas.

Tanto la estación de metro Urgell y como la de Universitat están a 5 minutos a pie de 555 Apartaments y están bien comunicadas con el resto de la ciudad. Los autobuses que enlazan con el aeropuerto salen de la Plaza de Cataluña."
Cosmo Apartments Sants,a 3 km del centro,"Sants-Montjuïc, Barcelona",€ 740,"7,8",1 de 5,1.759 comentarios,https://www.booking.com/hotel/es/just-style.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=334&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__73991&from=searchresults#hotelTmpl,"El Cosmo Apartments Sants está situado a solo 50 metros de la estación de tren de Barcelona Sants y ofrece apartamentos con aire acondicionado, TV de pantalla plana, WiFi gratuita y vistas a la ciudad. El edificio tiene recepción 24 horas con mostrador de información turística.

Cada apartamento del Cosmo Apartments Sants es elegante y cuenta con ventanales. Algunos tienen balcón. Todos los apartamentos disponen de zona de cocina moderna con vitrocerámica, lavavajillas y microondas con grill. Se facilitan utensilios de cocina, ropa de cama y toallas.

Hay numerosos bares y restaurantes en las calles cercanas al edificio del Cosmo Apartments Sants.

El Centro de Conferencias Fira está a unos 15 minutos a pie, mientras que el estadio Camp Nou del FC Barcelona queda a 20 minutos a pie. La estación de metro Plaça de Sants se encuentra a 200 metros y ofrece acceso directo al centro histórico de la ciudad."
Hotel Inglés,"a 0,7 km del centro","Ciutat Vella, Barcelona",€ 576,"7,7",4 de 5,2.765 comentarios,https://www.booking.com/hotel/es/hotelinglesbarcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=335&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=9159201_0_2_0_0&highlighted_blocks=9159201_0_2_0_0&matching_block_id=9159201_0_2_0_0&sr_pri_blocks=9159201_0_2_0_0__57606&from=searchresults#hotelTmpl,"El Hotel Inglés está situado al lado de las Ramblas y del mercado de la Boquería, a 5 minutos a pie de la plaza de Cataluña. Ofrece recepción las 24 horas y habitaciones con WiFi gratuita y TV vía satélite.

Las habitaciones del Inglés son sencillas, pero cómodas. Tienen aire acondicionado y baño privado. Algunas incluyen balcón privado.

Todos los días se sirve el desayuno en un restaurante situado junto al hotel.

La recepción abre las 24 horas y facilita información turística, consigna de equipaje y servicio de alquiler de coches.

El Hotel Inglés está a 10 minutos a pie del Palacio de la Música Catalana, un auditorio modernista. El Barrio Gótico se encuentra muy cerca y la famosa zona del Born se halla a 5 minutos."
"The Hoxton, Poblenou","a 2,5 km del centro","Sant Martí, Barcelona",€ 1.192,"8,7",4 de 5,1.950 comentarios,https://www.booking.com/hotel/es/the-hoxton-poblenou.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=336&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=9160026_352734472_0_2_0&highlighted_blocks=9160026_352734472_0_2_0&matching_block_id=9160026_352734472_0_2_0&sr_pri_blocks=9160026_352734472_0_2_0__119225&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El The Hoxton, Poblenou se encuentra en Barcelona, a 1,7 km de Bogatell, y ofrece alojamiento con restaurante, aparcamiento privado, piscina al aire libre y bar. Este establecimiento dispone de habitaciones familiares y terraza. El alojamiento cuenta con recepción 24 horas, servicio de habitaciones y servicio de cambio de divisa.

Las habitaciones del hotel tienen aire acondicionado, zona de estar, TV de pantalla plana con canales vía satélite, caja fuerte y baño privado con ducha, secador de pelo y artículos de aseo gratuitos. Los alojamientos disponen de escritorio y hervidor.

El The Hoxton, Poblenou sirve un desayuno a la carta.

Cerca del alojamiento hay lugares de interés populares, como Nova Icaria, Mar Bella y la Sagrada Familia. El aeropuerto de Barcelona-El Prat es el más cercano, situado a 15 km del The Hoxton, Poblenou."
AC Hotel Diagonal L'Illa by Marriott,"a 2,9 km del centro","Les Corts, Barcelona",€ 1.194,"8,6",3 de 5,489 comentarios,https://www.booking.com/hotel/es/ac-marriott-diagonal-lilla.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=337&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=9046425_93708842_0_2_0&highlighted_blocks=9046425_93708842_0_2_0&matching_block_id=9046425_93708842_0_2_0&sr_pri_blocks=9046425_93708842_0_2_0__119438&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El AC Hotel Diagonal L´Illa ofrece alojamiento en Barcelona, ​​a 1,8 km del Camp Nou. El establecimiento cuenta con restaurantes y aparcamiento de pago ubicado en el centro comercial.

Hay WiFi gratuita en todo el hotel.

Todas las habitaciones del hotel incluyen ropa de cama de lujo, TV de pantalla plana y escritorio grande. El baño es privado y tiene ducha y artículos de aseo gratuitos.

La recepción está abierta las 24 horas. El establecimiento se encuentra rodeado de jardines exuberantes y cerca de varios restaurantes y boutiques de lujo.

El Suite Bar se encuentra en la 2ª planta del hotel y ofrece un ambiente moderno y acogedor. También presenta una decoración contemporánea y una iluminación ideal para tomar una copa.

El AC Hotel Diagonal L´Illa está a 3,8 km del Museo Picasso y a 2,2 km de La Pedrera. El aeropuerto de El Prat, el más cercano, queda a 11 km."
Caledonian,"a 0,8 km del centro","Eixample, Barcelona",€ 1.006,"8,6",2 de 5,3.683 comentarios,https://www.booking.com/hotel/es/caledonian.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=338&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=9015803_88181415_0_2_0&highlighted_blocks=9015803_88181415_0_2_0&matching_block_id=9015803_88181415_0_2_0&sr_pri_blocks=9015803_88181415_0_2_0__100555&from=searchresults#hotelTmpl,"El Caledonian goza de una ubicación ideal en la Gran Vía de Barcelona, a solo 5 minutos a pie de la plaza de Cataluña y de Las Ramblas. Ofrece habitaciones con WiFi gratuita.

Las habitaciones del Caledonian presentan una decoración sencilla y atractiva con suelo de madera y disponen de aire acondicionado. Todas tienen minibar y algunas ofrecen vistas a la Gran Vía.

Este alojamiento sirve un desayuno buffet todos los días en el comedor. A 10 minutos a pie del Caledonian se encuentran varios restaurantes.

La estación de metro Universitat está a solo 100 metros del alojamiento y conecta con lugares de interés como La Pedrera de Gaudí y la Sagrada Familia en 15 minutos.

Hay recepción 24 horas y servicio de registro de entrada y salida exprés. El alojamiento también ofrece consigna de equipaje."
Express by gaiarooms,"a 1,8 km del centro","Gracia, Barcelona",€ 513,"6,9",4 de 5,684 comentarios,https://www.booking.com/hotel/es/hostal-express.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=339&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=31730604_379419487_0_0_0&highlighted_blocks=31730604_379419487_0_0_0&matching_block_id=31730604_379419487_0_0_0&sr_pri_blocks=31730604_379419487_0_0_0__51270&from=searchresults#hotelTmpl,"El Express by gaiarooms se encuentra en el céntrico barrio de Gràcia de Barcelona, a 5 minutos a pie del Passeig de Gràcia. El establecimiento ocupa un edificio reformado de estilo clásico y ofrece conexión Wi-Fi gratuita en todas sus instalaciones.

Las habitaciones del Express by gaiarooms presentan un diseño minimalista y elegante y cuentan con aire acondicionado central, TV de pantalla plana, calefacción y caja fuerte. Casi todas tienen baño privado y algunas incluyen baño compartido.

A unos 5 minutos a pie del establecimiento Express hay gran cantidad de bares y restaurantes, en el popular barrio de Gràcia.

El Express by gaiarooms está a 150 metros de la estación de tren FGC de Gràcia, a 500 metros de la estación de metro Fontana y a 5 minutos en tren de Las Ramblas."
Catalonia La Maquinista,"a 6,3 km del centro","Sant Andreu, Barcelona",€ 569,"8,5",3 de 5,2.132 comentarios,https://www.booking.com/hotel/es/catalonialamaquinista.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=340&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=9083702_360707133_0_2_0&highlighted_blocks=9083702_360707133_0_2_0&matching_block_id=9083702_360707133_0_2_0&sr_pri_blocks=9083702_360707133_0_2_0__56900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia La Maquinista está ubicado en Barcelona, en el barrio de Sant Andreu, junto al centro comercial La Maquinista. La plaza de Cataluña está a solo 15 minutos en metro.

Las habitaciones del Maquinista son luminosas y disponen de aire acondicionado y TV inteligente de pantalla plana con la aplicación Chromecast. Todas las habitaciones están equipadas con escritorio y caja fuerte. Hay WiFi gratuita en todo el hotel.

El restaurante del hotel sirve un desayuno buffet y cocina mediterránea para el almuerzo y la cena. El cercano centro comercial La Maquinista cuenta con varios cines, una bolera, cafeterías y bares.

El Catalonia La Maquinista se halla a 500 metros de la carretera de circunvalación de Barcelona, la B10 Ronda del Litoral, que conecta con la playa en 10 minutos.

El Catalonia La Maquinista se encuentra a solo 10 minutos a pie de la estación de metro y tren de Sant Andreu, que ofrece conexiones directas con el paseo de Gracia y el aeropuerto de El Prat. La plaza de Cataluña y Las Ramblas quedan a 8 paradas de metro.

Las reservas de más de 4 habitaciones o de más de 8 noches están sujetas a condiciones y suplementos especiales."
Gaudi Hotel,a 1 km del centro,"Ciutat Vella, Barcelona",€ 922,"8,2",3 de 5,6.090 comentarios,https://www.booking.com/hotel/es/gaudi-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=341&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=9269815_275786753_0_2_0&highlighted_blocks=9269815_275786753_0_2_0&matching_block_id=9269815_275786753_0_2_0&sr_pri_blocks=9269815_275786753_0_2_0__92230&from=searchresults#hotelTmpl,"El Gaudi Hotel se encuentra a solo 50 metros de las famosas Ramblas de Barcelona y alberga una terraza compartida con vistas al Palau Güell y a la ciudad. Hay WiFi gratuita.

Este hotel se halla a 300 metros de la estación de metro de Liceu y permite visitar numerosos lugares de interés de la ciudad a pie. El mercado de la Boquería está a 450 metros, mientras que el puerto y el centro comercial Maremagnum quedan a 10 minutos a pie.

Todas las habitaciones del Gaudi Hotel disponen de aire acondicionado, baño privado y TV. Algunas tienen balcón privado y caja fuerte. Estas modernas habitaciones disponen de suelo de madera y en algunos casos gozan de excelentes vistas a la ciudad o al Palau Güell.

El restaurante del Gaudi sirve un desayuno continental. En el establecimiento también hay un bar y una cafetería.

Este hotel dispone de recepción abierta las 24 horas, servicios de lavandería y de planchado y 2 ordenadores con conexión a internet gratuita."
Tibidabo Apartments,"a 4,6 km del centro","Horta-Guinardó, Barcelona",€ 930,"8,8",2 de 5,497 comentarios,https://www.booking.com/hotel/es/tibidabo-suites-and-apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=342&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=23854205_89002564_4_0_0&highlighted_blocks=23854205_89002564_4_0_0&matching_block_id=23854205_89002564_4_0_0&sr_pri_blocks=23854205_89002564_4_0_0__93000&from=searchresults#hotelTmpl,"Estos apartamentos disponen de conexión Wi-Fi gratuita y se encuentran en Vall d'Hebron, en las colinas de Barcelona, a menos de 10 minutos a pie de las estaciones de metro de Penitents y de Vall d'Hebron y a 15 minutos en metro de La Rambla.

Los Apartamentos Tibidabo ocupan una antigua villa con un jardín y una terraza amplios.

El establecimiento está bien comunicado en coche. A 200 metros está la B20 o Ronda de Dalt, el aeropuerto de Barcelona se encuentra a 15 minutos en coche y el Museo de la Ciencia CosmoCaixa y el Hospital Vall d'Hebrón están a unos minutos en coche. Alrededor de los apartamentos, en la calle, hay plazas de aparcamiento gratuitas.

Los Apartamentos Tibidabo están ubicados a los pies de la montaña del Tibidabo, en la Sierra de Collserola. El Tibidabo es famoso por la preciosa inglesia del Sagrado Corazón, por el parque de atracciones y por las vistas espectaculares a Barcelona."
Hostal Rio De Castro,"a 1,6 km del centro","Sants-Montjuïc, Barcelona",€ 446,"7,9",3 de 5,1.643 comentarios,https://www.booking.com/hotel/es/hostal-rio-de-castro.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=343&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=32590501_88207353_0_0_0&highlighted_blocks=32590501_88207353_0_0_0&matching_block_id=32590501_88207353_0_0_0&sr_pri_blocks=32590501_88207353_0_0_0__44600&from=searchresults#hotelTmpl,"El Hostal Rio de Castro se encuentra en el centro de Barcelona, en la avenida del Paralelo, ​​junto a la estación de metro Poble Sec, y ofrece WiFi gratuita. El alojamiento está situado a 10 minutos a pie de la Fuente Mágica de Montjuïc.

Todas las habitaciones incluyen aire acondicionado, TV de pantalla plana, suelo de baldosa y escritorio, y algunas tienen baño privado con secador de pelo y artículos de aseo.

También alberga una zona común con salón de TV, microondas y cafetera. En las inmediaciones hay numerosos restaurantes, bares y tiendas.

Asimismo, se proporciona consigna de equipaje. El Rio de Castro se halla a 15 minutos a pie de Las Ramblas atravesando el barrio de El Raval."
Happy People Gaudi Sant Pau Apartments,"a 2,9 km del centro","Sant Martí, Barcelona",€ 874,"7,7",4 de 5,245 comentarios,https://www.booking.com/hotel/es/happy-people-sagrada-familia-apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=344&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081182&all_sr_blocks=59281407_91935566_0_0_0&highlighted_blocks=59281407_91935566_0_0_0&matching_block_id=59281407_91935566_0_0_0&sr_pri_blocks=59281407_91935566_0_0_0__87355&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Happy People Sagrada Familia Apartments ofrece apartamentos y estudios con aire acondicionado y WiFi gratuita. El alojamiento está a 5 minutos a pie de la estación de metro de Camp de l'Arpa.

Los estudios y apartamentos incluyen zona de salón comedor con aire acondicionado, sofá, TV de pantalla plana y zona de cocina con microondas, lavavajillas y nevera. Algunas habitaciones cuentan con ventilador de techo. El baño es moderno e incluye secador de pelo. Se proporcionan toallas y ropa de cama.

A 5 minutos a pie hay diversos bares, restaurantes y supermercados. El establecimiento ofrece recorridos gratuitos por la ciudad. El servicio de enlace con el aeropuerto está disponible bajo petición y por un suplemento.

Este establecimiento se encuentra en una zona residencial del distrito del Eixample, a 15 minutos a pie de la Sagrada Familia. Se puede llegar a Plaza Catalunya y las Ramblas en 30 minutos en transporte público. El hospital de Sant Pau, un espectacular ejemplo de arquitectura modernista, se encuentra a 5 minutos a pie."
